Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1888537070_1_T2,Z1888537070,-9.7,0.294,441.533,5.2165,7,1,80.12,2,33,none,none,none,REAL,O=C(c1cccc2c(=O)c3ccccc3[nH]c12)N1CCC[C@H](c2nnc3n2CCCCC3)C1
Z1890442986_1_T2,Z1890442986,-9.7,0.294,445.478,2.4529,9,2,117.43,5,33,none,high,none,REAL,Cc1ccc(NC(=O)Cc2noc(CN3C(=O)N[C@]4(CCc5ccccc54)C3=O)n2)c(C)c1
Z1890715305_1_T3,Z1890715305,-9.7,0.294,443.418,1.803,10,1,125.71,3,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(-c4nc(-c5cn(C)c(=O)[nH]c5=O)no4)cc3C2=O)c1
Z1891239542_1_T1,Z1891239542,-9.7,0.294,436.43,2.7818,9,0,106.49,3,33,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(-c4nc(-c5cnc6cnccn56)no4)cc3C2=O)c1
Z1921543827_4_T2,Z1921543827,-9.7,0.294,446.462,1.7107,9,3,124.68,3,33,low,none,none,REAL,C[C@@H](C(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O)N1CCC[C@@]2(C1)NC(=O)NC2=O
Z1934226369_2_T1,Z1934226369,-9.7,0.294,443.433,4.3564,7,2,93.46,5,33,none,none,low,REAL,O=C(Nc1cc(-c2ccccc2F)on1)c1cccc(NC(=O)[C@H]2Cc3ccccc3O2)c1
Z1983282382_4_T1,Z1983282382,-9.7,0.294,446.509,1.7155,9,1,100.43,2,33,high,none,none,REAL,Cc1ccc2c(c1)c(=O)n(C)c1nnc(CN3C(=O)N[C@@]4(C[C@H]5C[C@@H]4[C@@H]4CCC[C@@H]54)C3=O)n21
Z1996565945_1_T1,Z1996565945,-9.7,0.294,440.458,3.0821,8,3,107.61,4,33,high,none,none,REAL,C[C@H](Nc1ccc2[nH]c(=O)n(C)c2c1)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Z2001428857_2,Z2001428857,-9.7,0.294,434.494,4.6631,5,0,57.69,3,33,none,none,none,REAL,O=C1c2ccccc2C(=O)N1c1ccc(C(=O)N2[C@H]3C=C(c4ccccc4)C[C@@H]2CC3)cc1
Z2004572359_2_T2,Z2004572359,-9.7,0.294,440.545,3.3906,6,1,69.3,3,33,none,none,none,REAL,O=C(c1ccc2[nH]ncc2c1)N1CCC[C@@H](C(=O)N2[C@@H]3C=C(c4ccccc4)C[C@@H]2CC3)C1
