Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1315585279_1_T3,Z1315585279,-8.7,0.281,416.436,2.7284,8,3,112.91,5,31,none,none,none,REAL,COc1ccc(-c2ccc(CNC(=O)c3cc(C)c4c(=O)[nH]c(O)nc4n3)cc2)cc1
Z1422332653_1_T3,Z1422332653,-8.7,0.281,436.491,2.6858,8,1,121.47,2,31,low,low,low,REAL,Cc1nc([C@@H]2CCCN(C(=O)c3ccc4c(c3)S(=O)(=O)c3ccccc3C4=O)C2)n[nH]1
Z1447021000_1_T1,Z1447021000,-8.7,0.281,416.411,3.1315,7,1,90.14,5,31,none,none,none,REAL,O=C1CCc2cc(-c3nc(-c4ccc(OCc5cccnc5)cc4)no3)c(F)cc2N1
Z1462331717_2_T5,Z1462331717,-8.7,0.281,420.42,2.3986,8,2,110.8,5,31,none,none,none,REAL,Cc1cc2oc(=O)cc(COC(=O)c3cccc([C@@]4(C)NC(=O)NC4=O)c3)c2cc1C
Z1472863826_6_T1,Z1472863826,-8.7,0.281,429.495,4.2823,5,1,88.69,2,31,low,low,high,REAL,O=C(N[C@H]1[C@@H]2CCc3ccccc3[C@H]21)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z1576200794_1_T3,Z1576200794,-8.7,0.281,420.424,2.0792,9,2,113.35,2,31,none,none,high,REAL,Cc1cc(C(=O)N2CC=C(c3ccc4c(c3)OCCO4)CC2)nc2nc(O)[nH]c(=O)c12
Z1663471294_1_T1,Z1663471294,-8.7,0.281,407.432,3.6318,7,1,93.8,4,31,none,none,none,REAL,CNC(=O)c1cccc(-c2nnc(-c3cc(-c4ccncc4)nc4ccccc34)o2)c1
Z1664012312_1_T1,Z1664012312,-8.7,0.281,410.388,3.2819,8,1,103.28,3,31,none,none,none,REAL,O=C1COc2cc(-c3nnc(-c4cc(-c5ccco5)nc5ccccc45)o3)ccc2N1
Z1682392311_1_T5,Z1682392311,-8.7,0.281,421.387,1.9178,9,3,126.22,3,31,none,none,none,REAL,C[C@]1(c2ccc(-c3noc(-c4cc5c(cc4F)NC(=O)CC5)n3)cc2)NC(=O)NC1=O
Z1682876060_1_T1,Z1682876060,-8.7,0.281,416.44,2.5847,9,2,126.71,3,31,none,high,none,REAL,NC(=O)Nc1ccc(-c2noc(-c3ccc4c(=O)n5c(nc4c3)CCCCC5)n2)cc1
Z1683175242_1_T1,Z1683175242,-8.7,0.281,414.42,3.1287,8,2,110.26,4,31,none,none,none,REAL,CC1(C)C(=O)Nc2ccc(-c3nc(-c4cccc(NC(=O)c5ccco5)c4)no3)cc21
Z1683685441_1_T1,Z1683685441,-8.7,0.281,415.496,3.7971,7,1,78.26,3,31,none,none,none,REAL,Cc1[nH]c2ccc(-c3nc(-c4ccc(C(=O)N5CCN(C)CC5)cc4)no3)cc2c1C
Z1684198676_1_T3,Z1684198676,-8.7,0.281,414.424,3.1043,9,2,117.01,3,31,none,none,none,REAL,Cc1[nH]c2ccc(-c3noc(-c4cnc5c(c4)c(=O)[nH]c(=O)n5C4CC4)n3)cc2c1C
Z1684199206_1_T1,Z1684199206,-8.7,0.281,416.44,3.2624,9,1,108.22,2,31,none,none,none,REAL,Cc1[nH]c2ccc(-c3noc(-c4cc(C)c5c(=O)n(C)c(=O)n(C)c5n4)n3)cc2c1C
Z1684579508_1_T1,Z1684579508,-8.7,0.281,417.424,1.3656,9,2,117.43,3,31,none,none,none,REAL,CN1C(=O)C[C@H](c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)c2ccccc21
Z1684579508_3_T1,Z1684579508,-8.7,0.281,417.424,1.3656,9,2,117.43,3,31,none,none,none,REAL,CN1C(=O)C[C@H](c2nc(-c3cccc([C@@]4(C)NC(=O)NC4=O)c3)no2)c2ccccc21
Z1684579617_2_T5,Z1684579617,-8.7,0.281,416.396,1.7785,10,2,129.79,3,31,none,none,none,REAL,Cn1nc(-c2nc(-c3cccc([C@@]4(C)NC(=O)NC4=O)c3)no2)c2ccccc2c1=O
Z1684579933_2_T2,Z1684579933,-8.7,0.281,417.38,1.3643,10,2,134.5,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(CN4C(=O)c5ccccc5C4=O)n3)c2)NC(=O)NC1=O
