Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z2093990835_2_T1,Z2093990835,-9.5,0.297,432.522,4.3006,7,1,76.46,4,32,none,high,none,REAL,COc1ccc(C(=O)N2CCC[C@@H](C(=O)Nc3cc4n(n3)CCCC4)C2)c2ccccc12
Z1518161745_2_T2,Z1518161745,-9.5,0.297,432.562,4.5095,5,0,57.69,3,32,none,none,none,REAL,CC(=O)c1ccc2c(c1)CCN(C(=O)[C@H]1CCCN(C(=O)c3cc(C)cc(C)c3)C1)CC2
Z2173226360_55,Z2173226360,-9.5,0.297,432.562,3.0261,5,0,57.69,3,32,none,none,high,REAL,C[C@@H]1CCC[C@@H](C)N(C(=O)C2[C@H]3[C@H]4C=C[C@@H]([C@H]5C(=O)N(Cc6ccccc6)C(=O)[C@H]45)[C@@H]23)C1
Z1524490255_1_T1,Z1524490255,-9.5,0.297,433.457,3.2987,5,0,53.51,2,32,none,none,none,REAL,O=C(c1cncc(C(=O)N2CCc3c(F)cccc3C2)c1)N1CCc2c(F)cccc2C1
PV-001806013870_2_T1,PV-001806013870,-9.5,0.297,435.429,3.2658,6,1,79.37,5,32,none,none,none,REAL,Cc1ccc(N2C[C@@H](C(=O)Nc3ncccc3C(=O)c3ccc(F)cc3)CC2=O)cc1F
Z1069480494_2_T3,Z1069480494,-9.5,0.297,436.442,2.2082,8,2,104.39,3,32,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)c4cc(F)cc5[nH]cnc45)CC3)cc2NC1=O
Z356646290_2_T1,Z356646290,-9.5,0.297,438.404,3.2127,5,1,62.55,3,32,low,none,none,REAL,O=C(c1cc2c(C(F)(F)F)cc(=O)[nH]c2o1)N1Cc2ccccc2[C@@H](c2ccccc2)C1
PV-001872272355_1_T1,PV-001872272355,-9.5,0.297,438.53,2.0174,9,2,97.35,2,32,none,none,none,REAL,Cc1cccc(NC(=O)N2CCC[C@H](C(=O)N3CCN(c4nc(C)cc(=O)[nH]4)CC3)C2)c1
Z394514848_1_T1,Z394514848,-9.5,0.297,439.598,3.8035,6,0,60.93,3,32,high,low,none,REAL,Cc1ccc(C(=O)N2CCC[C@H](C(=O)N3CCC(C(=O)N4CCC[C@H](C)C4)CC3)C2)cc1
ZINC000019742146_T1,ZINC000019742146,-9.5,0.297,440.428,3.5587,7,2,100.79,3,32,none,none,none,ZINC,Nc1n[nH]c2nc([C@H]3CCCN(C(=O)c4nccc5ccccc54)C3)cc(C(F)(F)F)c12
