Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000008792352_T1,ZINC000008792352,-9.7,0.269,492.965,5.8173,6,0,58.44,2,36,low,none,none,ZINC,O=C(c1cc2c3ccccc3n3c2c(n1)c1ccccc1c3=O)N1CCN(c2cccc(Cl)c2)CC1
ZINC000001733741_T1,ZINC000001733741,-9.7,0.269,468.419,5.781,6,0,102.42,0,36,none,none,none,ZINC,O=c1c2ccccc2c(=O)c2c1c1c(=O)c3ccccc3c(=O)c1c1c(=O)c3ccccc3c(=O)c21
ZINC000002977961_T1,ZINC000002977961,-9.7,0.269,492.602,5.7607,6,1,94.46,5,36,high,high,none,ZINC,COc1ccc2ccccc2c1[C@@H]1Nc2ccccc2-c2nnc(SCc3ccc(C)cc3)nc2O1
ZINC000004522763_T1,ZINC000004522763,-9.7,0.269,472.455,4.8774,7,2,123.4,2,36,low,none,none,ZINC,Nc1c(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)ccc2c1C(=O)c1ccccc1C2=O
ZINC000004522764_T1,ZINC000004522764,-9.7,0.269,472.455,4.8774,7,2,123.4,2,36,high,none,none,ZINC,Nc1c(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)ccc2c1C(=O)c1ccccc1C2=O
ZINC000008870444_T1,ZINC000008870444,-9.7,0.269,496.586,5.7579,6,1,88,2,36,high,high,none,ZINC,C[C@@H]1CCc2oc3c(cc(NS(=O)(=O)c4ccc5c6c(cccc64)C(=O)N5C)c4ccccc34)c2C1
ZINC000014540821_T1,ZINC000014540821,-9.7,0.269,479.578,4.2109,6,1,73.48,3,36,none,none,none,ZINC,CC(=O)c1cccc(-c2cc3c(n(C)c2=O)CCN(C(=O)c2ccc4[nH]c5c(c4c2)CCCC5)C3)c1
ZINC000015746199_T2,ZINC000015746199,-9.7,0.269,470.57,5.7946,4,2,58.2,4,36,none,none,none,ZINC,O=C(c1ccccc1)c1ccc2c(c1)NC1=C(C(=O)C[C@H](c3ccccc3)C1)[C@H](c1ccccc1)N2
ZINC000016544963_T1,ZINC000016544963,-9.7,0.269,474.562,5.75,6,4,82.26,6,36,high,high,none,ZINC,O=C(NCc1ccc(CNC(=O)Nc2cccc3ccccc32)cc1)Nc1cccc2ccccc21
ZINC000022595786_T1,ZINC000022595786,-9.7,0.269,480.698,4.3464,4,4,48.12,2,36,none,none,none,ZINC,C[C@H]1C[C@@H](c2ccc3ccccc3c2)NCCN[C@H](c2ccc3ccccc3c2)C[C@H](C)NCCN1
ZINC000034792558_T2,ZINC000034792558,-9.7,0.269,486.614,3.9432,7,2,81.75,5,36,none,none,none,ZINC,CN1C2=C(C(=O)N(CC(=O)N[C@H]3CCCc4ccccc43)C2)[C@@H](c2ccc(C(C)(C)C)cc2)NC1=O
ZINC000104480048_T1,ZINC000104480048,-9.7,0.269,490.945,5.72,5,1,76.13,3,36,none,none,none,ZINC,O=C(NC1=CC=C[C@H]2C(=O)c3ccccc3C(=O)[C@H]12)c1cc(-c2ccccc2Cl)nc2ccccc21
ZINC000104480052_T1,ZINC000104480052,-9.7,0.269,490.945,5.72,5,1,76.13,3,36,none,none,none,ZINC,O=C(NC1=CC=C[C@@H]2C(=O)c3ccccc3C(=O)[C@H]12)c1cc(-c2ccccc2Cl)nc2ccccc21
ZINC000227546925_T2,ZINC000227546925,-9.7,0.269,496.004,5.0953,4,0,46.61,4,36,none,none,high,ZINC,COc1ccc(Cl)cc1N1C(=O)[C@H]2[C@H]3C=C[C@@H](C3=C(c3ccc(C)cc3)c3ccc(C)cc3)[C@@H]2C1=O
ZINC000247702001_T11,ZINC000247702001,-9.7,0.269,470.527,4.23,5,0,57.69,3,36,high,high,none,ZINC,O=C(c1ccccc1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]2[C@@H]2c3ccccc3C=CN21
ZINC000247702004_T11,ZINC000247702004,-9.7,0.269,470.527,4.23,5,0,57.69,3,36,high,high,none,ZINC,O=C(c1ccccc1)[C@@H]1[C@@H]2C(=O)N(c3cccc4ccccc43)C(=O)[C@H]2[C@@H]2c3ccccc3C=CN21
