Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000021867163_T1,ZINC000021867163,-8.4,0,482.518,4.0043,8,1,86.86,3,36,none,none,none,ZINC,Cc1cccc(-c2nnn3c2nc(O)c2ccc(C(=O)N4CCN(c5ccc(F)cc5)CC4)cc23)c1
Z1723445137_2_T6,Z1723445137,-8.4,1128.2,479.542,3.8044,9,2,107.11,4,36,none,none,high,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4CCC[C@@H](c5n[nH]c(-c6ccccc6)n5)C4)c3)cc21
Z1097147018_1_T2,Z1097147018,-8.4,1260.3,479.417,4.4773,8,2,102.02,4,35,none,none,high,REAL,O=C(Nc1nnc(C(F)(F)F)[nH]1)c1c2c(nc3ccccc13)/C(=C/c1ccc3c(c1)OCO3)CC2
ZINC000100861439_T2,ZINC000100861439,-8.4,0,471.922,5.8214,6,2,71.84,5,34,none,none,none,ZINC,O=C(/C=C/c1ccc(F)cc1)Nc1nc2n(n1)[C@@H](c1ccccc1)C=C(c1ccc(Cl)cc1)N2
ZINC000002256453_T1,ZINC000002256453,-8.4,0,471.922,5.5656,6,2,72.58,4,34,none,none,high,ZINC,OC(/C=C/c1ccccc1)=N\C1=NN2C(=NC(c3ccc(Cl)cc3)=C[C@H]2c2ccc(F)cc2)N1
Z819321846_2_T1,Z819321846,-8.4,1210.9,470.571,3.7578,7,2,99.5,5,35,none,none,none,REAL,NC(=O)c1ccc(/C=C/C(=O)N2CCC[C@H]2C(=O)N2CCC(c3c[nH]c4ccccc34)CC2)cc1
Z424332426_1_T3,Z424332426,-8.4,986.95,470.527,3.4812,8,3,107.61,4,35,none,high,none,REAL,C[C@]1(c2cccc(NC(=O)[C@@H]3CCCN(C(=O)c4cccc5ccccc45)C3)c2)NC(=O)NC1=O
Z3214715191_1_T1,Z3214715191,-8.4,1051.3,469.547,3.4219,9,1,96.25,6,35,none,high,none,REAL,Cc1ccc(C(=O)NCCn2nnnc2N2CCN(C(=O)c3cccc4ccccc34)CC2)cc1
Z650301094_3_T1,Z650301094,-8.4,729.6,465.551,3.065,6,1,69.72,3,35,none,none,none,REAL,O=C(CN1C(=O)N[C@]2(CCc3ccccc3C2)C1=O)N1Cc2ccccc2[C@@H](c2ccccc2)C1
ZINC000036370631_T1,ZINC000036370631,-8.4,0,464.563,4.4788,2,0,34.14,0,36,none,none,none,ZINC,O=C1[C@@H]2C3c4ccccc4C(c4ccccc43)[C@H]2C(=O)[C@H]2C3c4ccccc4C(c4ccccc43)[C@@H]12
ZINC000100847054_T2,ZINC000100847054,-8.4,0,462.339,5.9974,6,2,71.84,4,32,none,none,none,ZINC,O=C(Nc1nc2n(n1)[C@@H](c1ccccc1)C=C(c1ccc(Cl)cc1)N2)c1ccc(Cl)cc1
ZINC000101835741_T2,ZINC000101835741,-8.4,0,459.911,5.8361,6,2,71.84,4,33,none,none,none,ZINC,Cc1ccc([C@H]2C=C(c3ccc(Cl)cc3)Nc3nc(NC(=O)c4ccc(F)cc4)nn32)cc1
PV-001943424279_2_T1,PV-001943424279,-8.4,658.53,458.439,3.8055,7,2,87.47,6,33,none,none,low,REAL,O=C(Nc1cc(-c2ccccc2)on1)N[C@H]1CCCN(Cc2cccc(C(F)(F)F)c2)C1=O
PV-001955706252_1_T3,PV-001955706252,-8.4,874.12,455.42,1.7694,9,4,125.36,6,33,none,none,none,REAL,C[C@]1(c2cccc(CNC(=O)NCc3cc(-c4ccc(F)cc4F)on3)c2)NC(=O)NC1=O
Z968517082_1_T5,Z968517082,-8.4,1220,454.489,2.6791,9,3,120.08,5,34,none,none,low,REAL,Cc1n[nH]c(-c2ccc(NC(=O)CN3C(=O)N[C@](C)(c4ccc5ccccc5c4)C3=O)cc2)n1
